Date/Time,Unit,Value,Sensor
1/31/2016 18:15,C,6.097,MC1H
1/31/2016 18:15,C,9.242,MC1L
1/31/2016 18:15,C,8.685,RC1L
1/31/2016 18:15,C,9.928,WC1L
1/31/2016 18:11,C,4.733,RC1H
1/31/2016 18:03,C,6.612,WC1H
1/31/2016 18:00,C,6.348,MC1H
1/31/2016 18:00,C,9.305,MC1L
1/31/2016 18:00,C,8.81,RC1L
1/31/2016 18:00,C,9.928,WC1L
1/31/2016 17:56,C,5.172,RC1H
1/31/2016 17:48,C,6.863,WC1H
1/31/2016 17:45,C,6.474,MC1H
1/31/2016 17:45,C,9.305,MC1L
1/31/2016 17:45,C,8.873,RC1L
1/31/2016 17:45,C,9.928,WC1L
1/31/2016 17:41,C,5.8,RC1H
1/31/2016 17:33,C,7.113,WC1H
1/31/2016 17:30,C,6.662,MC1H
1/31/2016 17:30,C,9.368,MC1L
1/31/2016 17:30,C,8.999,RC1L
1/31/2016 17:30,C,9.99,WC1L
1/31/2016 17:26,C,6.741,RC1H
1/31/2016 17:18,C,7.238,WC1H
1/31/2016 17:15,C,6.787,MC1H
1/31/2016 17:15,C,9.368,MC1L
1/31/2016 17:15,C,9.124,RC1L
1/31/2016 17:15,C,9.99,WC1L
1/31/2016 17:11,C,8.121,RC1H
1/31/2016 17:03,C,7.364,WC1H
1/31/2016 17:00,C,6.913,MC1H
1/31/2016 17:00,C,9.431,MC1L
1/31/2016 17:00,C,9.249,RC1L
1/31/2016 17:00,C,9.99,WC1L
1/31/2016 16:56,C,9.437,RC1H
1/31/2016 16:48,C,7.489,WC1H
1/31/2016 16:45,C,7.038,MC1H
1/31/2016 16:45,C,9.431,MC1L
1/31/2016 16:45,C,9.437,RC1L
1/31/2016 16:45,C,9.99,WC1L
1/31/2016 16:41,C,10.378,RC1H
1/31/2016 16:33,C,7.74,WC1H
1/31/2016 16:30,C,7.226,MC1H
1/31/2016 16:30,C,9.493,MC1L
1/31/2016 16:30,C,9.563,RC1L
1/31/2016 16:30,C,9.99,WC1L
1/31/2016 16:26,C,11.318,RC1H
1/31/2016 16:18,C,7.99,WC1H
1/31/2016 16:15,C,7.477,MC1H
1/31/2016 16:15,C,9.556,MC1L
1/31/2016 16:15,C,9.751,RC1L
1/31/2016 16:15,C,10.053,WC1L
1/31/2016 16:11,C,12.258,RC1H
1/31/2016 16:03,C,8.115,WC1H
1/31/2016 16:00,C,7.602,MC1H
1/31/2016 16:00,C,9.556,MC1L
1/31/2016 16:00,C,9.876,RC1L
1/31/2016 16:00,C,10.053,WC1L
1/31/2016 15:56,C,12.571,RC1H
1/31/2016 15:48,C,8.053,WC1H
1/31/2016 15:45,C,7.665,MC1H
1/31/2016 15:45,C,9.556,MC1L
1/31/2016 15:45,C,10.002,RC1L
1/31/2016 15:45,C,10.053,WC1L
1/31/2016 15:41,C,12.634,RC1H
1/31/2016 15:33,C,7.99,WC1H
1/31/2016 15:30,C,7.728,MC1H
1/31/2016 15:30,C,9.556,MC1L
1/31/2016 15:30,C,10.19,RC1L
1/31/2016 15:30,C,10.053,WC1L
1/31/2016 15:26,C,13.01,RC1H
1/31/2016 15:18,C,8.115,WC1H
1/31/2016 15:15,C,7.79,MC1H
1/31/2016 15:15,C,9.619,MC1L
1/31/2016 15:15,C,10.378,RC1L
1/31/2016 15:15,C,9.99,WC1L
1/31/2016 15:11,C,13.448,RC1H
1/31/2016 15:03,C,8.303,WC1H
1/31/2016 15:00,C,7.853,MC1H
1/31/2016 15:00,C,9.619,MC1L
1/31/2016 15:00,C,10.503,RC1L
1/31/2016 15:00,C,10.053,WC1L
1/31/2016 14:56,C,13.636,RC1H
1/31/2016 14:48,C,8.178,WC1H
1/31/2016 14:45,C,7.916,MC1H
1/31/2016 14:45,C,9.619,MC1L
1/31/2016 14:45,C,10.628,RC1L
1/31/2016 14:45,C,10.053,WC1L
1/31/2016 14:41,C,13.386,RC1H
1/31/2016 14:33,C,8.303,WC1H
1/31/2016 14:30,C,7.916,MC1H
1/31/2016 14:30,C,9.619,MC1L
1/31/2016 14:30,C,10.754,RC1L
1/31/2016 14:30,C,10.053,WC1L
1/31/2016 14:26,C,13.386,RC1H
1/31/2016 14:18,C,8.366,WC1H
1/31/2016 14:15,C,7.916,MC1H
1/31/2016 14:15,C,9.619,MC1L
1/31/2016 14:15,C,10.879,RC1L
1/31/2016 14:15,C,10.053,WC1L
1/31/2016 14:11,C,13.761,RC1H
1/31/2016 14:03,C,8.554,WC1H
1/31/2016 14:00,C,7.853,MC1H
1/31/2016 14:00,C,9.619,MC1L
1/31/2016 14:00,C,10.879,RC1L
1/31/2016 14:00,C,10.053,WC1L
1/31/2016 13:56,C,14.012,RC1H
1/31/2016 13:48,C,8.742,WC1H
1/31/2016 13:45,C,7.853,MC1H
1/31/2016 13:45,C,9.556,MC1L
1/31/2016 13:45,C,10.942,RC1L
1/31/2016 13:45,C,10.053,WC1L
1/31/2016 13:41,C,13.949,RC1H
1/31/2016 13:33,C,8.93,WC1H
1/31/2016 13:30,C,7.79,MC1H
1/31/2016 13:30,C,9.556,MC1L
1/31/2016 13:30,C,10.942,RC1L
1/31/2016 13:30,C,10.053,WC1L
1/31/2016 13:26,C,13.761,RC1H
1/31/2016 13:18,C,9.118,WC1H
1/31/2016 13:15,C,7.665,MC1H
1/31/2016 13:15,C,9.556,MC1L
1/31/2016 13:15,C,10.879,RC1L
1/31/2016 13:15,C,10.053,WC1L
1/31/2016 13:11,C,13.198,RC1H
1/31/2016 13:03,C,9.243,WC1H
1/31/2016 13:00,C,7.54,MC1H
1/31/2016 13:00,C,9.493,MC1L
1/31/2016 13:00,C,10.817,RC1L
1/31/2016 13:00,C,10.053,WC1L
1/31/2016 12:56,C,13.01,RC1H
1/31/2016 12:48,C,8.992,WC1H
1/31/2016 12:45,C,7.414,MC1H
1/31/2016 12:45,C,9.493,MC1L
1/31/2016 12:45,C,10.817,RC1L
1/31/2016 12:45,C,10.053,WC1L
1/31/2016 12:41,C,13.135,RC1H
1/31/2016 12:33,C,8.178,WC1H
1/31/2016 12:30,C,7.289,MC1H
1/31/2016 12:30,C,9.493,MC1L
1/31/2016 12:30,C,10.691,RC1L
1/31/2016 12:30,C,10.053,WC1L
1/31/2016 12:26,C,13.135,RC1H
1/31/2016 12:18,C,8.053,WC1H
1/31/2016 12:15,C,7.101,MC1H
1/31/2016 12:15,C,9.431,MC1L
1/31/2016 12:15,C,10.628,RC1L
1/31/2016 12:15,C,10.053,WC1L
1/31/2016 12:11,C,12.884,RC1H
1/31/2016 12:03,C,7.927,WC1H
1/31/2016 12:00,C,7.038,MC1H
1/31/2016 12:00,C,9.431,MC1L
1/31/2016 12:00,C,10.44,RC1L
1/31/2016 12:00,C,10.053,WC1L
1/31/2016 11:56,C,12.383,RC1H
1/31/2016 11:48,C,7.865,WC1H
1/31/2016 11:45,C,6.85,MC1H
1/31/2016 11:45,C,9.431,MC1L
1/31/2016 11:45,C,10.315,RC1L
1/31/2016 11:45,C,10.053,WC1L
1/31/2016 11:41,C,12.133,RC1H
1/31/2016 11:33,C,8.053,WC1H
1/31/2016 11:30,C,6.662,MC1H
1/31/2016 11:30,C,9.431,MC1L
1/31/2016 11:30,C,10.127,RC1L
1/31/2016 11:30,C,10.053,WC1L
1/31/2016 11:26,C,11.569,RC1H
1/31/2016 11:18,C,7.802,WC1H
1/31/2016 11:15,C,6.536,MC1H
1/31/2016 11:15,C,9.368,MC1L
1/31/2016 11:15,C,9.939,RC1L
1/31/2016 11:15,C,10.053,WC1L
1/31/2016 11:11,C,10.378,RC1H
1/31/2016 11:03,C,7.614,WC1H
1/31/2016 11:00,C,6.348,MC1H
1/31/2016 11:00,C,9.368,MC1L
1/31/2016 11:00,C,9.688,RC1L
1/31/2016 11:00,C,10.053,WC1L
1/31/2016 10:56,C,9.437,RC1H
1/31/2016 10:48,C,6.675,WC1H
1/31/2016 10:45,C,6.097,MC1H
1/31/2016 10:45,C,9.305,MC1L
1/31/2016 10:45,C,9.5,RC1L
1/31/2016 10:45,C,10.053,WC1L
1/31/2016 10:41,C,8.873,RC1H
1/31/2016 10:33,C,6.361,WC1H
1/31/2016 10:30,C,5.972,MC1H
1/31/2016 10:30,C,9.305,MC1L
1/31/2016 10:30,C,9.249,RC1L
1/31/2016 10:30,C,10.053,WC1L
1/31/2016 10:26,C,8.058,RC1H
1/31/2016 10:18,C,6.236,WC1H
1/31/2016 10:15,C,5.784,MC1H
1/31/2016 10:15,C,9.305,MC1L
1/31/2016 10:15,C,8.936,RC1L
1/31/2016 10:15,C,10.053,WC1L
1/31/2016 10:11,C,7.744,RC1H
1/31/2016 10:03,C,6.236,WC1H
1/31/2016 10:00,C,5.596,MC1H
1/31/2016 10:00,C,9.305,MC1L
1/31/2016 10:00,C,8.685,RC1L
1/31/2016 10:00,C,10.053,WC1L
1/31/2016 9:56,C,7.744,RC1H
1/31/2016 9:48,C,6.048,WC1H
1/31/2016 9:45,C,5.407,MC1H
1/31/2016 9:45,C,9.305,MC1L
1/31/2016 9:45,C,8.56,RC1L
1/31/2016 9:45,C,10.053,WC1L
1/31/2016 9:41,C,7.055,RC1H
1/31/2016 9:33,C,5.609,WC1H
1/31/2016 9:30,C,5.219,MC1H
1/31/2016 9:30,C,9.305,MC1L
1/31/2016 9:30,C,8.434,RC1L
1/31/2016 9:30,C,10.053,WC1L
1/31/2016 9:26,C,6.302,RC1H
1/31/2016 9:18,C,5.359,WC1H
1/31/2016 9:15,C,5.094,MC1H
1/31/2016 9:15,C,9.305,MC1L
1/31/2016 9:15,C,8.309,RC1L
1/31/2016 9:15,C,10.053,WC1L
1/31/2016 9:11,C,5.423,RC1H
1/31/2016 9:03,C,5.108,WC1H
1/31/2016 9:00,C,5.031,MC1H
1/31/2016 9:00,C,9.305,MC1L
1/31/2016 9:00,C,8.246,RC1L
1/31/2016 9:00,C,10.053,WC1L
1/31/2016 8:56,C,4.357,RC1H
1/31/2016 8:48,C,4.983,WC1H
1/31/2016 8:45,C,4.968,MC1H
1/31/2016 8:45,C,9.305,MC1L
1/31/2016 8:45,C,8.246,RC1L
1/31/2016 8:45,C,10.116,WC1L
1/31/2016 8:41,C,3.164,RC1H
1/31/2016 8:33,C,4.795,WC1H
1/31/2016 8:30,C,5.031,MC1H
1/31/2016 8:30,C,9.368,MC1L
1/31/2016 8:30,C,8.246,RC1L
1/31/2016 8:30,C,10.116,WC1L
1/31/2016 8:26,C,1.783,RC1H
1/31/2016 8:18,C,4.795,WC1H
1/31/2016 8:15,C,5.031,MC1H
1/31/2016 8:15,C,9.368,MC1L
1/31/2016 8:15,C,8.309,RC1L
1/31/2016 8:15,C,10.116,WC1L
1/31/2016 8:11,C,1.532,RC1H
1/31/2016 8:03,C,4.857,WC1H
1/31/2016 8:00,C,5.157,MC1H
1/31/2016 8:00,C,9.431,MC1L
1/31/2016 8:00,C,8.372,RC1L
1/31/2016 8:00,C,10.116,WC1L
1/31/2016 7:56,C,1.783,RC1H
1/31/2016 7:48,C,4.92,WC1H
1/31/2016 7:45,C,5.219,MC1H
1/31/2016 7:45,C,9.431,MC1L
1/31/2016 7:45,C,8.434,RC1L
1/31/2016 7:45,C,10.178,WC1L
1/31/2016 7:41,C,2.223,RC1H
1/31/2016 7:33,C,5.108,WC1H
1/31/2016 7:30,C,5.345,MC1H
1/31/2016 7:30,C,9.493,MC1L
1/31/2016 7:30,C,8.497,RC1L
1/31/2016 7:30,C,10.178,WC1L
1/31/2016 7:26,C,2.725,RC1H
1/31/2016 7:18,C,5.233,WC1H
1/31/2016 7:15,C,5.407,MC1H
1/31/2016 7:15,C,9.493,MC1L
1/31/2016 7:15,C,8.56,RC1L
1/31/2016 7:15,C,10.241,WC1L
1/31/2016 7:11,C,2.725,RC1H
1/31/2016 7:03,C,5.421,WC1H
1/31/2016 7:00,C,5.407,MC1H
1/31/2016 7:00,C,9.556,MC1L
1/31/2016 7:00,C,8.622,RC1L
1/31/2016 7:00,C,10.241,WC1L
1/31/2016 6:56,C,2.474,RC1H
1/31/2016 6:48,C,5.421,WC1H
1/31/2016 6:45,C,5.345,MC1H
1/31/2016 6:45,C,9.556,MC1L
1/31/2016 6:45,C,8.622,RC1L
1/31/2016 6:45,C,10.241,WC1L
1/31/2016 6:41,C,2.097,RC1H
1/31/2016 6:33,C,5.484,WC1H
1/31/2016 6:30,C,5.533,MC1H
1/31/2016 6:30,C,9.619,MC1L
1/31/2016 6:30,C,8.685,RC1L
1/31/2016 6:30,C,10.241,WC1L
1/31/2016 6:26,C,2.285,RC1H
1/31/2016 6:18,C,5.609,WC1H
1/31/2016 6:15,C,5.721,MC1H
1/31/2016 6:15,C,9.619,MC1L
1/31/2016 6:15,C,8.748,RC1L
1/31/2016 6:15,C,10.304,WC1L
1/31/2016 6:11,C,2.85,RC1H
1/31/2016 6:03,C,5.735,WC1H
1/31/2016 6:00,C,5.909,MC1H
1/31/2016 6:00,C,9.682,MC1L
1/31/2016 6:00,C,8.81,RC1L
1/31/2016 6:00,C,10.304,WC1L
1/31/2016 5:56,C,3.415,RC1H
1/31/2016 5:48,C,5.86,WC1H
1/31/2016 5:45,C,6.035,MC1H
1/31/2016 5:45,C,9.745,MC1L
1/31/2016 5:45,C,8.873,RC1L
1/31/2016 5:45,C,10.366,WC1L
1/31/2016 5:41,C,3.792,RC1H
1/31/2016 5:33,C,5.985,WC1H
1/31/2016 5:30,C,6.16,MC1H
1/31/2016 5:30,C,9.745,MC1L
1/31/2016 5:30,C,8.936,RC1L
1/31/2016 5:30,C,10.366,WC1L
1/31/2016 5:26,C,3.917,RC1H
1/31/2016 5:18,C,6.048,WC1H
1/31/2016 5:15,C,6.16,MC1H
1/31/2016 5:15,C,9.745,MC1L
1/31/2016 5:15,C,8.999,RC1L
1/31/2016 5:15,C,10.366,WC1L
1/31/2016 5:11,C,4.043,RC1H
1/31/2016 5:03,C,6.111,WC1H
1/31/2016 5:00,C,6.285,MC1H
1/31/2016 5:00,C,9.807,MC1L
1/31/2016 5:00,C,8.999,RC1L
1/31/2016 5:00,C,10.366,WC1L
1/31/2016 4:56,C,4.294,RC1H
1/31/2016 4:48,C,6.173,WC1H
1/31/2016 4:45,C,6.348,MC1H
1/31/2016 4:45,C,9.807,MC1L
1/31/2016 4:45,C,9.061,RC1L
1/31/2016 4:45,C,10.429,WC1L
1/31/2016 4:41,C,4.482,RC1H
1/31/2016 4:33,C,6.299,WC1H
1/31/2016 4:30,C,6.411,MC1H
1/31/2016 4:30,C,9.87,MC1L
1/31/2016 4:30,C,9.124,RC1L
1/31/2016 4:30,C,10.429,WC1L
1/31/2016 4:26,C,4.482,RC1H
1/31/2016 4:18,C,6.487,WC1H
1/31/2016 4:15,C,6.474,MC1H
1/31/2016 4:15,C,9.87,MC1L
1/31/2016 4:15,C,9.124,RC1L
1/31/2016 4:15,C,10.429,WC1L
1/31/2016 4:11,C,4.796,RC1H
1/31/2016 4:03,C,6.549,WC1H
1/31/2016 4:00,C,6.599,MC1H
1/31/2016 4:00,C,9.933,MC1L
1/31/2016 4:00,C,9.187,RC1L
1/31/2016 4:00,C,10.492,WC1L
1/31/2016 3:56,C,5.11,RC1H
1/31/2016 3:48,C,6.612,WC1H
1/31/2016 3:45,C,6.599,MC1H
1/31/2016 3:45,C,9.933,MC1L
1/31/2016 3:45,C,9.187,RC1L
1/31/2016 3:45,C,10.492,WC1L
1/31/2016 3:41,C,5.235,RC1H
1/31/2016 3:33,C,6.675,WC1H
1/31/2016 3:30,C,6.724,MC1H
1/31/2016 3:30,C,9.933,MC1L
1/31/2016 3:30,C,9.249,RC1L
1/31/2016 3:30,C,10.492,WC1L
1/31/2016 3:26,C,5.298,RC1H
1/31/2016 3:18,C,6.675,WC1H
1/31/2016 3:15,C,6.724,MC1H
1/31/2016 3:15,C,9.933,MC1L
1/31/2016 3:15,C,9.249,RC1L
1/31/2016 3:15,C,10.492,WC1L
1/31/2016 3:11,C,5.361,RC1H
1/31/2016 3:03,C,6.737,WC1H
1/31/2016 3:00,C,6.787,MC1H
1/31/2016 3:00,C,9.996,MC1L
1/31/2016 3:00,C,9.312,RC1L
1/31/2016 3:00,C,10.554,WC1L
1/31/2016 2:56,C,5.423,RC1H
1/31/2016 2:48,C,6.737,WC1H
1/31/2016 2:45,C,6.787,MC1H
1/31/2016 2:45,C,9.996,MC1L
1/31/2016 2:45,C,9.312,RC1L
1/31/2016 2:45,C,10.554,WC1L
1/31/2016 2:41,C,5.486,RC1H
1/31/2016 2:33,C,6.8,WC1H
1/31/2016 2:30,C,6.85,MC1H
1/31/2016 2:30,C,9.996,MC1L
1/31/2016 2:30,C,9.312,RC1L
1/31/2016 2:30,C,10.554,WC1L
1/31/2016 2:26,C,5.486,RC1H
1/31/2016 2:18,C,6.8,WC1H
1/31/2016 2:15,C,6.85,MC1H
1/31/2016 2:15,C,9.996,MC1L
1/31/2016 2:15,C,9.375,RC1L
1/31/2016 2:15,C,10.554,WC1L
1/31/2016 2:11,C,5.549,RC1H
1/31/2016 2:03,C,6.8,WC1H
1/31/2016 2:00,C,6.913,MC1H
1/31/2016 2:00,C,10.058,MC1L
1/31/2016 2:00,C,9.375,RC1L
1/31/2016 2:00,C,10.617,WC1L
1/31/2016 1:56,C,5.549,RC1H
1/31/2016 1:48,C,6.863,WC1H
1/31/2016 1:45,C,6.913,MC1H
1/31/2016 1:45,C,10.058,MC1L
1/31/2016 1:45,C,9.437,RC1L
1/31/2016 1:45,C,10.617,WC1L
1/31/2016 1:41,C,5.612,RC1H
1/31/2016 1:33,C,6.925,WC1H
1/31/2016 1:30,C,6.975,MC1H
1/31/2016 1:30,C,10.058,MC1L
1/31/2016 1:30,C,9.5,RC1L
1/31/2016 1:30,C,10.617,WC1L
1/31/2016 1:26,C,5.674,RC1H
1/31/2016 1:18,C,6.925,WC1H
1/31/2016 1:15,C,7.038,MC1H
1/31/2016 1:15,C,10.121,MC1L
1/31/2016 1:15,C,9.5,RC1L
1/31/2016 1:15,C,10.68,WC1L
1/31/2016 1:11,C,5.674,RC1H
1/31/2016 1:03,C,6.925,WC1H
1/31/2016 1:00,C,7.038,MC1H
1/31/2016 1:00,C,10.121,MC1L
1/31/2016 1:00,C,9.563,RC1L
1/31/2016 1:00,C,10.68,WC1L
1/31/2016 0:56,C,5.737,RC1H
1/31/2016 0:48,C,6.988,WC1H
1/31/2016 0:45,C,7.101,MC1H
1/31/2016 0:45,C,10.121,MC1L
1/31/2016 0:45,C,9.626,RC1L
1/31/2016 0:45,C,10.68,WC1L
1/31/2016 0:41,C,5.737,RC1H
1/31/2016 0:33,C,6.988,WC1H
1/31/2016 0:30,C,7.101,MC1H
1/31/2016 0:30,C,10.184,MC1L
1/31/2016 0:30,C,9.626,RC1L
1/31/2016 0:30,C,10.68,WC1L
1/31/2016 0:26,C,5.737,RC1H
1/31/2016 0:18,C,7.05,WC1H
1/31/2016 0:15,C,7.101,MC1H
1/31/2016 0:15,C,10.184,MC1L
1/31/2016 0:15,C,9.688,RC1L
1/31/2016 0:15,C,10.68,WC1L
1/31/2016 0:11,C,5.737,RC1H
1/31/2016 0:03,C,7.113,WC1H
1/31/2016 0:00,C,7.101,MC1H
1/31/2016 0:00,C,10.184,MC1L
1/31/2016 0:00,C,9.688,RC1L
1/31/2016 0:00,C,10.742,WC1L
1/30/2016 23:56,C,5.8,RC1H
1/30/2016 23:48,C,7.113,WC1H
1/30/2016 23:45,C,7.163,MC1H
1/30/2016 23:45,C,10.184,MC1L
1/30/2016 23:45,C,9.751,RC1L
1/30/2016 23:45,C,10.742,WC1L
1/30/2016 23:41,C,5.8,RC1H
1/30/2016 23:33,C,7.113,WC1H
1/30/2016 23:30,C,7.163,MC1H
1/30/2016 23:30,C,10.247,MC1L
1/30/2016 23:30,C,9.751,RC1L
1/30/2016 23:30,C,10.742,WC1L
1/30/2016 23:26,C,5.737,RC1H
1/30/2016 23:18,C,7.113,WC1H
1/30/2016 23:15,C,7.101,MC1H
1/30/2016 23:15,C,10.247,MC1L
1/30/2016 23:15,C,9.814,RC1L
1/30/2016 23:15,C,10.805,WC1L
1/30/2016 23:11,C,5.674,RC1H
1/30/2016 23:03,C,7.176,WC1H
1/30/2016 23:00,C,7.163,MC1H
1/30/2016 23:00,C,10.247,MC1L
1/30/2016 23:00,C,9.814,RC1L
1/30/2016 23:00,C,10.805,WC1L
1/30/2016 22:56,C,5.737,RC1H
1/30/2016 22:48,C,7.238,WC1H
1/30/2016 22:45,C,7.289,MC1H
1/30/2016 22:45,C,10.309,MC1L
1/30/2016 22:45,C,9.876,RC1L
1/30/2016 22:45,C,10.805,WC1L
1/30/2016 22:41,C,5.863,RC1H
1/30/2016 22:33,C,7.301,WC1H
1/30/2016 22:30,C,7.352,MC1H
1/30/2016 22:30,C,10.309,MC1L
1/30/2016 22:30,C,9.939,RC1L
1/30/2016 22:30,C,10.805,WC1L
1/30/2016 22:26,C,5.988,RC1H
1/30/2016 22:18,C,7.301,WC1H
1/30/2016 22:15,C,7.477,MC1H
1/30/2016 22:15,C,10.372,MC1L
1/30/2016 22:15,C,9.939,RC1L
1/30/2016 22:15,C,10.868,WC1L
1/30/2016 22:11,C,5.925,RC1H
1/30/2016 22:03,C,7.301,WC1H
1/30/2016 22:00,C,7.477,MC1H
1/30/2016 22:00,C,10.372,MC1L
1/30/2016 22:00,C,10.002,RC1L
1/30/2016 22:00,C,10.868,WC1L
1/30/2016 21:56,C,5.8,RC1H
1/30/2016 21:48,C,7.301,WC1H
1/30/2016 21:45,C,7.54,MC1H
1/30/2016 21:45,C,10.372,MC1L
1/30/2016 21:45,C,10.064,RC1L
1/30/2016 21:45,C,10.868,WC1L
1/30/2016 21:41,C,5.925,RC1H
1/30/2016 21:33,C,7.426,WC1H
1/30/2016 21:30,C,7.602,MC1H
1/30/2016 21:30,C,10.435,MC1L
1/30/2016 21:30,C,10.127,RC1L
1/30/2016 21:30,C,10.868,WC1L
1/30/2016 21:26,C,6.051,RC1H
1/30/2016 21:18,C,7.552,WC1H
1/30/2016 21:15,C,7.728,MC1H
1/30/2016 21:15,C,10.435,MC1L
1/30/2016 21:15,C,10.19,RC1L
1/30/2016 21:15,C,10.93,WC1L
1/30/2016 21:11,C,6.302,RC1H
1/30/2016 21:03,C,7.552,WC1H
1/30/2016 21:00,C,7.728,MC1H
1/30/2016 21:00,C,10.498,MC1L
1/30/2016 21:00,C,10.252,RC1L
1/30/2016 21:00,C,10.93,WC1L
1/30/2016 20:56,C,6.176,RC1H
1/30/2016 20:48,C,7.614,WC1H
1/30/2016 20:45,C,7.79,MC1H
1/30/2016 20:45,C,10.498,MC1L
1/30/2016 20:45,C,10.252,RC1L
1/30/2016 20:45,C,10.93,WC1L
1/30/2016 20:41,C,6.051,RC1H
1/30/2016 20:33,C,7.74,WC1H
1/30/2016 20:30,C,7.916,MC1H
1/30/2016 20:30,C,10.56,MC1L
1/30/2016 20:30,C,10.315,RC1L
1/30/2016 20:30,C,10.993,WC1L
1/30/2016 20:26,C,6.427,RC1H
1/30/2016 20:18,C,7.865,WC1H
1/30/2016 20:15,C,7.916,MC1H
1/30/2016 20:15,C,10.56,MC1L
1/30/2016 20:15,C,10.378,RC1L
1/30/2016 20:15,C,10.993,WC1L
1/30/2016 20:11,C,6.302,RC1H
1/30/2016 20:03,C,7.927,WC1H
1/30/2016 20:00,C,7.979,MC1H
1/30/2016 20:00,C,10.56,MC1L
1/30/2016 20:00,C,10.44,RC1L
1/30/2016 20:00,C,10.993,WC1L
1/30/2016 19:56,C,6.302,RC1H
1/30/2016 19:48,C,8.053,WC1H
1/30/2016 19:45,C,8.167,MC1H
1/30/2016 19:45,C,10.623,MC1L
1/30/2016 19:45,C,10.503,RC1L
1/30/2016 19:45,C,10.993,WC1L
1/30/2016 19:41,C,6.804,RC1H
1/30/2016 19:33,C,8.241,WC1H
1/30/2016 19:30,C,8.355,MC1H
1/30/2016 19:30,C,10.686,MC1L
1/30/2016 19:30,C,10.566,RC1L
1/30/2016 19:30,C,11.056,WC1L
1/30/2016 19:26,C,7.494,RC1H
1/30/2016 19:18,C,8.429,WC1H
1/30/2016 19:15,C,8.48,MC1H
1/30/2016 19:15,C,10.686,MC1L
1/30/2016 19:15,C,10.691,RC1L
1/30/2016 19:15,C,11.056,WC1L
1/30/2016 19:11,C,8.121,RC1H
1/30/2016 19:03,C,8.554,WC1H
1/30/2016 19:00,C,8.543,MC1H
1/30/2016 19:00,C,10.749,MC1L
1/30/2016 19:00,C,10.754,RC1L
1/30/2016 19:00,C,11.056,WC1L
1/30/2016 18:56,C,8.246,RC1H
1/30/2016 18:48,C,8.616,WC1H
1/30/2016 18:45,C,8.543,MC1H
1/30/2016 18:45,C,10.749,MC1L
1/30/2016 18:45,C,10.817,RC1L
1/30/2016 18:45,C,11.056,WC1L
1/30/2016 18:41,C,8.372,RC1H
1/30/2016 18:33,C,8.679,WC1H
1/30/2016 18:30,C,8.605,MC1H
1/30/2016 18:30,C,10.749,MC1L
1/30/2016 18:30,C,10.879,RC1L
1/30/2016 18:30,C,11.118,WC1L
1/30/2016 18:26,C,8.434,RC1H
1/30/2016 18:18,C,8.804,WC1H
1/30/2016 18:15,C,8.668,MC1H
1/30/2016 18:15,C,10.811,MC1L
1/30/2016 18:15,C,10.942,RC1L
1/30/2016 18:15,C,11.118,WC1L
1/30/2016 18:11,C,8.622,RC1H
1/30/2016 18:03,C,8.992,WC1H
1/30/2016 18:00,C,8.856,MC1H
1/30/2016 18:00,C,10.874,MC1L
1/30/2016 18:00,C,11.005,RC1L
1/30/2016 18:00,C,11.118,WC1L
1/30/2016 17:56,C,8.999,RC1H
1/30/2016 17:48,C,9.243,WC1H
1/30/2016 17:45,C,9.044,MC1H
1/30/2016 17:45,C,10.874,MC1L
1/30/2016 17:45,C,11.067,RC1L
1/30/2016 17:45,C,11.118,WC1L
1/30/2016 17:41,C,9.375,RC1H
1/30/2016 17:33,C,9.431,WC1H
1/30/2016 17:30,C,9.17,MC1H
1/30/2016 17:30,C,10.937,MC1L
1/30/2016 17:30,C,11.13,RC1L
1/30/2016 17:30,C,11.181,WC1L
1/30/2016 17:26,C,9.751,RC1H
1/30/2016 17:18,C,9.556,WC1H
1/30/2016 17:15,C,9.295,MC1H
1/30/2016 17:15,C,10.937,MC1L
1/30/2016 17:15,C,11.193,RC1L
1/30/2016 17:15,C,11.181,WC1L
1/30/2016 17:11,C,10.064,RC1H
1/30/2016 17:03,C,9.681,WC1H
1/30/2016 17:00,C,9.358,MC1H
1/30/2016 17:00,C,10.937,MC1L
1/30/2016 17:00,C,11.255,RC1L
1/30/2016 17:00,C,11.181,WC1L
1/30/2016 16:56,C,10.503,RC1H
1/30/2016 16:48,C,9.932,WC1H
1/30/2016 16:45,C,9.546,MC1H
1/30/2016 16:45,C,11,MC1L
1/30/2016 16:45,C,11.318,RC1L
1/30/2016 16:45,C,11.181,WC1L
1/30/2016 16:41,C,11.067,RC1H
1/30/2016 16:33,C,10.057,WC1H
1/30/2016 16:30,C,9.608,MC1H
1/30/2016 16:30,C,11,MC1L
1/30/2016 16:30,C,11.318,RC1L
1/30/2016 16:30,C,11.181,WC1L
1/30/2016 16:26,C,11.005,RC1H
1/30/2016 16:18,C,10.245,WC1H
1/30/2016 16:15,C,9.734,MC1H
1/30/2016 16:15,C,11,MC1L
1/30/2016 16:15,C,11.443,RC1L
1/30/2016 16:15,C,11.181,WC1L
1/30/2016 16:11,C,11.819,RC1H
1/30/2016 16:03,C,10.37,WC1H
1/30/2016 16:00,C,9.922,MC1H
1/30/2016 16:00,C,11.062,MC1L
1/30/2016 16:00,C,11.506,RC1L
1/30/2016 16:00,C,11.181,WC1L
1/30/2016 15:56,C,12.446,RC1H
